machineid;timestamp;mode
G552-2307;2020-07-29 07:41:37.773+00;JOG - Manual
G552-2307;2020-07-29 07:41:43.187+00;Automatic
G552-2307;2020-07-29 07:47:37.153+00;JOG - Manual
G552-2307;2020-07-29 07:48:18.337+00;Automatic
G552-2307;2020-07-29 08:27:06.512+00;JOG - Manual
G552-2307;2020-07-29 08:27:09.117+00;Automatic
G552-2307;2020-07-29 08:27:11.707+00;JOG - Manual
G552-2307;2020-07-29 08:27:19.007+00;Automatic
G552-2307;2020-07-29 12:22:16.158+00;JOG - Manual
G552-2307;2020-07-29 12:22:58.684+00;Automatic
G552-2307;2020-07-29 13:40:05.455+00;JOG - Manual
G552-2307;2020-07-29 13:40:09.932+00;Automatic
G552-2307;2020-07-29 13:41:13.393+00;JOG - Manual
G552-2307;2020-07-29 13:41:31.396+00;Automatic
G552-2307;2020-07-29 14:02:08.39+00;JOG - Manual
G552-2307;2020-07-29 14:02:34.349+00;Automatic
G552-2307;2020-07-29 14:35:53.845+00;JOG - Manual
G552-2307;2020-07-29 14:41:49.589+00;Automatic
G552-2307;2020-07-29 14:42:03.364+00;JOG - Manual
G552-2307;2020-07-29 14:42:12.865+00;Automatic
G552-2307;2020-07-29 17:09:39.073+00;JOG - Manual
G552-2307;2020-07-29 17:09:48.605+00;Automatic
G552-2307;2020-07-29 18:15:07.178+00;JOG - Manual
G552-2307;2020-07-29 18:17:42.353+00;Automatic
G552-2307;2020-07-29 21:47:18.509+00;JOG - Manual
G552-2307;2020-07-29 21:47:24.406+00;Automatic
G552-2307;2020-07-29 21:59:27.907+00;JOG - Manual
G552-2307;2020-07-29 21:59:33.429+00;Automatic
G552-2307;2020-07-29 22:01:17.342+00;JOG - Manual
G552-2307;2020-07-29 22:01:58.12+00;Automatic
G552-2307;2020-07-29 23:18:43.348+00;JOG - Manual
G552-2307;2020-07-29 23:22:08.598+00;Automatic
G552-2307;2020-07-29 23:25:51.945+00;JOG - Manual
G552-2307;2020-07-29 23:31:16.255+00;Automatic
G552-2307;2020-07-30 00:11:06.628+00;JOG - Manual
G552-2307;2020-07-30 00:11:18.374+00;Automatic
G552-2307;2020-07-30 04:13:37.496+00;JOG - Manual
G552-2307;2020-07-30 04:13:41.536+00;Automatic
G552-2307;2020-07-30 04:24:19.05+00;JOG - Manual
G552-2307;2020-07-30 04:24:22.81+00;Automatic
G552-2307;2020-07-30 04:31:04.856+00;JOG - Manual
G552-2307;2020-07-30 04:31:59.612+00;Automatic
G552-2307;2020-07-30 08:27:41.958+00;JOG - Manual
G552-2307;2020-07-30 08:27:46.232+00;Automatic
G552-2307;2020-07-30 08:43:07.948+00;JOG - Manual
G552-2307;2020-07-30 08:43:11.973+00;Automatic
G552-2307;2020-07-30 08:43:21.427+00;JOG - Manual
G552-2307;2020-07-30 08:43:28.275+00;Automatic
G552-2307;2020-07-30 08:43:43.953+00;JOG - Manual
G552-2307;2020-07-30 08:44:30.801+00;Automatic
G552-2307;2020-07-30 09:50:47.484+00;JOG - Manual
G552-2307;2020-07-30 09:50:55.425+00;Automatic
G552-2307;2020-07-30 12:31:34.056+00;JOG - Manual
G552-2307;2020-07-30 12:36:07.838+00;Automatic
G552-2307;2020-07-30 12:37:15.464+00;JOG - Manual
G552-2307;2020-07-30 12:37:52.982+00;Automatic
G552-2307;2020-07-30 12:38:04.199+00;JOG - Manual
G552-2307;2020-07-30 12:43:46.215+00;Automatic
G552-2307;2020-07-30 12:44:38.944+00;JOG - Manual
G552-2307;2020-07-30 12:46:57.379+00;Automatic
G552-2307;2020-07-30 12:49:01.275+00;JOG - Manual
G552-2307;2020-07-30 12:49:14.114+00;Automatic
G552-2307;2020-07-30 12:50:32.333+00;JOG - Manual
G552-2307;2020-07-30 12:53:18.162+00;Automatic
G552-2307;2020-07-30 16:36:44.409+00;JOG - Manual
G552-2307;2020-07-30 16:36:59.978+00;Automatic
G552-2307;2020-07-30 17:12:36.973+00;JOG - Manual
G552-2307;2020-07-30 17:13:30.653+00;Automatic
G552-2307;2020-07-30 18:40:40.431+00;JOG - Manual
G552-2307;2020-07-30 18:40:54.346+00;Automatic
G552-2307;2020-07-30 18:45:19.127+00;JOG - Manual
G552-2307;2020-07-30 18:46:52.587+00;Automatic
G552-2307;2020-07-30 20:18:47.597+00;JOG - Manual
G552-2307;2020-07-30 20:18:54.367+00;Automatic
G552-2307;2020-07-30 20:20:00.402+00;JOG - Manual
G552-2307;2020-07-30 20:20:08.109+00;Automatic
G552-2307;2020-07-30 23:48:53.75+00;JOG - Manual
G552-2307;2020-07-30 23:49:13.87+00;Automatic
G552-2307;2020-07-31 08:24:33.842+00;JOG - Manual
G552-2307;2020-07-31 08:24:40.3+00;Automatic
G552-2307;2020-07-31 10:29:02.562+00;JOG - Manual
G552-2307;2020-07-31 10:30:17.334+00;Automatic
G552-2307;2020-07-31 10:35:53.126+00;JOG - Manual
G552-2307;2020-07-31 10:36:15.871+00;Automatic
G552-2307;2020-07-31 10:50:28.993+00;JOG - Manual
G552-2307;2020-07-31 10:58:18.494+00;Automatic
G552-2307;2020-07-31 10:58:19.648+00;MDA/MDI
G552-2307;2020-07-31 11:00:47.334+00;Automatic
G552-2307;2020-07-31 11:01:06.647+00;JOG - Manual
G552-2307;2020-07-31 11:01:10.423+00;Automatic
G552-2307;2020-07-31 11:03:05.442+00;JOG - Manual
G552-2307;2020-07-31 11:03:14.022+00;Automatic
G552-2307;2020-07-31 16:14:08.169+00;JOG - Manual
G552-2307;2020-07-31 16:17:28.319+00;Automatic
G552-2307;2020-07-31 16:17:42.452+00;JOG - Manual
G552-2307;2020-07-31 16:17:48.848+00;Automatic
G552-2307;2020-07-31 16:23:59.429+00;JOG - Manual
G552-2307;2020-07-31 16:24:42.376+00;Automatic
G552-2307;2020-07-31 16:24:48.678+00;JOG - Manual
G552-2307;2020-07-31 16:27:00.39+00;Automatic
G552-2307;2020-07-31 16:37:42.974+00;JOG - Manual
G552-2307;2020-07-31 16:37:53.878+00;Automatic
G552-2307;2020-07-31 16:37:56.437+00;JOG - Manual
G552-2307;2020-07-31 16:37:57.591+00;Automatic
G552-2307;2020-07-31 17:13:39.344+00;JOG - Manual
G552-2307;2020-07-31 17:16:42.942+00;Automatic
G552-2307;2020-07-31 19:08:33.581+00;JOG - Manual
G552-2307;2020-07-31 19:09:49.819+00;Automatic
G552-2307;2020-07-31 19:29:39.373+00;JOG - Manual
G552-2307;2020-07-31 19:37:18.64+00;Automatic
G552-2307;2020-07-31 20:46:42.385+00;JOG - Manual
G552-2307;2020-07-31 20:48:24.332+00;Automatic
G552-2307;2020-07-31 21:10:38.546+00;JOG - Manual
G552-2307;2020-07-31 21:10:48.078+00;Automatic
G552-2307;2020-08-01 03:41:27.726+00;JOG - Manual
G552-2307;2020-08-01 03:45:58.872+00;Automatic
G552-2307;2020-08-01 03:52:23.367+00;JOG - Manual
G552-2307;2020-08-01 03:53:59.121+00;Automatic
G552-2307;2020-08-01 04:02:53.72+00;JOG - Manual
G552-2307;2020-08-01 04:05:10.237+00;Automatic
G552-2307;2020-08-01 04:05:12.561+00;JOG - Manual
G552-2307;2020-08-01 04:05:23.123+00;Automatic
G552-2307;2020-08-01 04:11:37.619+00;JOG - Manual
G552-2307;2020-08-01 04:13:29.659+00;Automatic
G552-2307;2020-08-01 04:50:58.631+00;JOG - Manual
G552-2307;2020-08-01 04:52:18.707+00;Automatic
G552-2307;2020-08-01 05:59:45.856+00;JOG - Manual
G552-2307;2020-08-01 06:02:37.457+00;Automatic
G552-2307;2020-08-01 06:03:04.149+00;JOG - Manual
G552-2307;2020-08-01 06:04:09.685+00;Automatic
G552-2307;2020-08-01 06:04:55.066+00;JOG - Manual
G552-2307;2020-08-01 06:05:39.011+00;Automatic
G552-2307;2020-08-01 06:06:07.357+00;JOG - Manual
G552-2307;2020-08-01 06:13:29.027+00;Automatic
G552-2307;2020-08-01 06:14:55.03+00;JOG - Manual
G552-2307;2020-08-01 06:24:52.451+00;Automatic
G552-2307;2020-08-01 06:29:29.681+00;JOG - Manual
G552-2307;2020-08-01 06:31:41.314+00;Automatic
G552-2307;2020-08-01 06:34:31.652+00;JOG - Manual
G552-2307;2020-08-01 06:37:05.141+00;Automatic
G552-2307;2020-08-01 06:41:21.997+00;JOG - Manual
G552-2307;2020-08-01 06:41:50.124+00;Automatic
G552-2307;2020-08-01 06:42:41.324+00;JOG - Manual
G552-2307;2020-08-01 06:43:13.382+00;Automatic
G552-2307;2020-08-01 06:43:37.328+00;JOG - Manual
G552-2307;2020-08-01 06:48:01.344+00;Automatic
G552-2307;2020-08-01 07:12:47.347+00;JOG - Manual
G552-2307;2020-08-01 07:14:07.095+00;Automatic
G552-2307;2020-08-01 07:30:31.508+00;JOG - Manual
G552-2307;2020-08-01 07:32:19.773+00;Automatic
G552-2307;2020-08-01 07:32:41.192+00;JOG - Manual
G552-2307;2020-08-01 07:33:36.182+00;Automatic
G552-2307;2020-08-01 07:33:39.458+00;JOG - Manual
G552-2307;2020-08-01 07:34:25.385+00;Automatic
G552-2307;2020-08-01 07:36:35.708+00;JOG - Manual
G552-2307;2020-08-01 07:37:20.106+00;Automatic
G552-2307;2020-08-01 07:55:28.182+00;JOG - Manual
G552-2307;2020-08-01 07:56:20.239+00;Automatic
G552-2307;2020-08-01 08:05:57.443+00;JOG - Manual
G552-2307;2020-08-01 08:07:03.837+00;Automatic
G552-2307;2020-08-01 08:20:47.803+00;JOG - Manual
G552-2307;2020-08-01 08:21:58.362+00;Automatic
G552-2307;2020-08-01 08:44:48.769+00;JOG - Manual
G552-2307;2020-08-01 08:44:53.277+00;Automatic
G552-2307;2020-08-01 09:17:27.595+00;JOG - Manual
G552-2307;2020-08-01 09:17:37.579+00;Automatic
G552-2307;2020-08-01 10:34:04.804+00;JOG - Manual
G552-2307;2020-08-01 10:40:11.328+00;Automatic
G552-2307;2020-08-01 10:53:38.509+00;JOG - Manual
G552-2307;2020-08-01 10:57:13.821+00;Automatic
G552-2307;2020-08-01 11:15:45.11+00;JOG - Manual
G552-2307;2020-08-01 11:17:08.929+00;Automatic
G552-2307;2020-08-01 11:23:46.888+00;JOG - Manual
G552-2307;2020-08-01 11:24:41.738+00;Automatic
G552-2307;2020-08-03 09:08:06.39+00;JOG - Manual
G552-2307;2020-08-03 09:08:22.801+00;Automatic
G552-2307;2020-08-03 10:08:05.458+00;JOG - Manual
G552-2307;2020-08-03 10:08:11.807+00;Automatic
G552-2307;2020-08-03 10:13:35.447+00;JOG - Manual
G552-2307;2020-08-03 10:13:41.687+00;Automatic
G552-2307;2020-08-03 10:13:47.24+00;JOG - Manual
G552-2307;2020-08-03 10:13:51.094+00;Automatic
G552-2307;2020-08-03 10:14:07.614+00;JOG - Manual
G552-2307;2020-08-03 10:14:19.767+00;Automatic
G552-2307;2020-08-03 10:31:26.206+00;JOG - Manual
G552-2307;2020-08-03 10:31:33.819+00;Automatic
G552-2307;2020-08-03 10:38:24.336+00;JOG - Manual
G552-2307;2020-08-03 10:38:29.562+00;Automatic
G552-2307;2020-08-03 10:38:34.476+00;JOG - Manual
G552-2307;2020-08-03 10:38:59.046+00;Automatic
G552-2307;2020-08-04 03:08:54.985+00;JOG - Manual
G552-2307;2020-08-04 03:08:59.431+00;Automatic
G552-2307;2020-08-04 08:00:04.725+00;JOG - Manual
G552-2307;2020-08-04 08:00:40.902+00;Automatic
G552-2307;2020-08-04 09:00:44.331+00;JOG - Manual
G552-2307;2020-08-04 09:00:50.213+00;Automatic
G552-2307;2020-08-04 09:57:30.532+00;JOG - Manual
G552-2307;2020-08-04 09:57:53.822+00;Automatic
G552-2307;2020-08-04 09:59:37.47+00;JOG - Manual
G552-2307;2020-08-04 09:59:41.463+00;Automatic
G552-2307;2020-08-04 12:49:01.574+00;JOG - Manual
G552-2307;2020-08-04 12:49:26.722+00;Automatic
G552-2307;2020-08-05 03:53:50.2+00;JOG - Manual
G552-2307;2020-08-05 03:59:07.927+00;Automatic
G552-2307;2020-08-05 04:05:36.775+00;JOG - Manual
G552-2307;2020-08-05 04:06:24.59+00;Automatic
G552-2307;2020-08-05 05:15:08.991+00;JOG - Manual
G552-2307;2020-08-05 05:25:01.67+00;Automatic
G552-2307;2020-08-05 05:36:51.63+00;JOG - Manual
G552-2307;2020-08-05 05:46:57.242+00;Automatic
G552-2307;2020-08-05 07:36:56.037+00;JOG - Manual
G552-2307;2020-08-05 07:37:19.671+00;Automatic
G552-2307;2020-08-05 07:50:26.821+00;JOG - Manual
G552-2307;2020-08-05 07:50:37.96+00;Automatic
G552-2307;2020-08-05 07:59:11.843+00;JOG - Manual
G552-2307;2020-08-05 07:59:19.097+00;Automatic
G552-2307;2020-08-05 08:00:10.218+00;JOG - Manual
G552-2307;2020-08-05 08:02:28.654+00;Automatic
G552-2307;2020-08-05 08:25:29.574+00;JOG - Manual
G552-2307;2020-08-05 08:36:09.756+00;Automatic
G552-2307;2020-08-06 04:43:36.804+00;JOG - Manual
G552-2307;2020-08-06 04:45:50.621+00;Automatic
G552-2307;2020-08-06 04:47:54.767+00;JOG - Manual
G552-2307;2020-08-06 04:48:20.882+00;Automatic
G552-2307;2020-08-06 05:03:10.228+00;JOG - Manual
G552-2307;2020-08-06 05:03:19.603+00;Automatic
G552-2307;2020-08-06 05:03:54.111+00;JOG - Manual
G552-2307;2020-08-06 05:04:03.58+00;Automatic
G552-2307;2020-08-06 06:03:10.232+00;JOG - Manual
G552-2307;2020-08-06 06:05:54.781+00;Automatic
G552-2307;2020-08-06 10:04:27.574+00;JOG - Manual
G552-2307;2020-08-06 10:04:33.253+00;Automatic
G552-2307;2020-08-06 11:19:33.414+00;JOG - Manual
G552-2307;2020-08-06 11:19:54.333+00;Automatic
G552-2307;2020-08-06 11:31:11.721+00;JOG - Manual
G552-2307;2020-08-06 11:31:19.895+00;Automatic
G552-2307;2020-08-07 03:18:56.88+00;JOG - Manual
G552-2307;2020-08-07 03:19:00.422+00;Automatic
G552-2307;2020-08-07 06:47:49.564+00;JOG - Manual
G552-2307;2020-08-07 07:19:13.042+00;Automatic
G552-2307;2020-08-07 07:20:14.491+00;JOG - Manual
G552-2307;2020-08-07 07:20:41.572+00;Automatic
G552-2307;2020-08-11 04:00:21.55+00;JOG - Manual
G552-2307;2020-08-11 04:00:59.755+00;Automatic
G552-2307;2020-08-11 04:05:13.319+00;JOG - Manual
G552-2307;2020-08-11 04:05:19.466+00;Automatic
G552-2307;2020-08-11 04:21:41.851+00;JOG - Manual
G552-2307;2020-08-11 04:24:41.673+00;Automatic
G552-2307;2020-08-11 04:25:00.502+00;JOG - Manual
G552-2307;2020-08-11 04:25:06.586+00;Automatic
G552-2307;2020-08-11 05:34:04.056+00;JOG - Manual
G552-2307;2020-08-11 05:34:08.33+00;Automatic
G552-2307;2020-08-11 05:34:13.79+00;JOG - Manual
G552-2307;2020-08-11 05:34:38.641+00;Automatic
G552-2307;2020-08-11 05:37:31.444+00;JOG - Manual
G552-2307;2020-08-11 05:38:28.961+00;Automatic
G552-2307;2020-08-11 07:14:55.085+00;JOG - Manual
G552-2307;2020-08-11 07:26:21.1+00;Automatic
G552-2307;2020-08-11 07:38:26.099+00;JOG - Manual
G552-2307;2020-08-11 07:51:52.515+00;Automatic
G552-2307;2020-08-11 07:52:11.952+00;JOG - Manual
G552-2307;2020-08-11 07:53:06.256+00;Automatic
G552-2307;2020-08-11 07:55:12.414+00;JOG - Manual
G552-2307;2020-08-11 07:56:14.846+00;Automatic
G552-2307;2020-08-11 09:57:30.764+00;JOG - Manual
G552-2307;2020-08-11 10:09:18.571+00;Automatic
G552-2307;2020-08-11 10:32:47.198+00;JOG - Manual
G552-2307;2020-08-11 10:36:36.754+00;Automatic
G552-2307;2020-08-11 10:37:52.196+00;JOG - Manual
G552-2307;2020-08-11 10:37:58.529+00;Automatic
G552-2307;2020-08-12 03:28:43.16+00;JOG - Manual
G552-2307;2020-08-12 03:29:17.184+00;Automatic
G552-2307;2020-08-12 03:40:36.366+00;JOG - Manual
G552-2307;2020-08-12 03:40:43.822+00;Automatic
G552-2307;2020-08-12 04:05:23.476+00;JOG - Manual
G552-2307;2020-08-12 04:06:10.105+00;Automatic
G552-2307;2020-08-12 04:07:29.541+00;JOG - Manual
G552-2307;2020-08-12 04:08:23.798+00;Automatic
G552-2307;2020-08-12 05:41:41.207+00;JOG - Manual
G552-2307;2020-08-12 06:28:28.508+00;Automatic
G552-2307;2020-08-12 06:55:56.019+00;JOG - Manual
G552-2307;2020-08-12 07:01:28.675+00;Automatic
G552-2307;2020-08-12 07:07:33.905+00;JOG - Manual
G552-2307;2020-08-12 07:38:22.407+00;Automatic
G552-2307;2020-08-12 07:39:29.847+00;JOG - Manual
G552-2307;2020-08-12 07:41:12.417+00;Automatic
G552-2307;2020-08-12 08:25:52+00;JOG - Manual
G552-2307;2020-08-12 08:29:02.478+00;Automatic
G552-2307;2020-08-12 08:32:03.252+00;JOG - Manual
G552-2307;2020-08-12 08:32:19.741+00;Automatic
G552-2307;2020-08-12 08:52:52.914+00;JOG - Manual
G552-2307;2020-08-12 08:53:02.96+00;Automatic
G552-2307;2020-08-12 10:27:20.102+00;JOG - Manual
G552-2307;2020-08-12 10:29:41.081+00;Automatic
G552-2307;2020-08-12 10:32:00.53+00;JOG - Manual
G552-2307;2020-08-12 10:32:07.909+00;Automatic
G552-2307;2020-08-12 11:02:52.621+00;JOG - Manual
G552-2307;2020-08-12 11:08:04.545+00;Automatic
G552-2307;2020-08-12 11:09:53.418+00;JOG - Manual
G552-2307;2020-08-12 11:11:00.794+00;Automatic
G552-2307;2020-08-12 11:24:00.597+00;JOG - Manual
G552-2307;2020-08-12 11:24:04.746+00;Automatic
G552-2307;2020-08-13 03:55:12.162+00;JOG - Manual
G552-2307;2020-08-13 03:56:04.906+00;Automatic
G552-2307;2020-08-13 04:00:10.779+00;JOG - Manual
G552-2307;2020-08-13 04:20:05.076+00;Automatic
G552-2307;2020-08-13 04:29:09.676+00;JOG - Manual
G552-2307;2020-08-13 04:29:19.005+00;Automatic
G552-2307;2020-08-13 04:57:30.773+00;JOG - Manual
G552-2307;2020-08-13 04:57:39.26+00;Automatic
G552-2307;2020-08-13 05:18:57.875+00;JOG - Manual
G552-2307;2020-08-13 05:19:22.788+00;Automatic
G552-2307;2020-08-13 05:23:20.924+00;JOG - Manual
G552-2307;2020-08-13 05:24:48.44+00;Automatic
G552-2307;2020-08-13 05:28:04.331+00;JOG - Manual
G552-2307;2020-08-13 05:34:12.01+00;Automatic
G552-2307;2020-08-13 05:35:36.437+00;JOG - Manual
G552-2307;2020-08-13 05:36:13.675+00;Automatic
G552-2307;2020-08-13 05:37:13.532+00;JOG - Manual
G552-2307;2020-08-13 05:42:29.044+00;Automatic
G552-2307;2020-08-13 05:43:09.261+00;JOG - Manual
G552-2307;2020-08-13 05:44:47.62+00;Automatic
G552-2307;2020-08-17 03:23:15.931+00;JOG - Manual
G552-2307;2020-08-17 03:23:20.034+00;Automatic
G552-2307;2020-08-17 03:23:46.273+00;JOG - Manual
G552-2307;2020-08-17 03:25:16.426+00;Automatic
G552-2307;2020-08-17 05:01:44.157+00;JOG - Manual
G552-2307;2020-08-17 05:03:04.419+00;Automatic
G552-2307;2020-08-17 05:03:58.661+00;JOG - Manual
G552-2307;2020-08-17 07:04:22.864+00;Automatic
G552-2307;2020-08-17 07:05:41.862+00;JOG - Manual
G552-2307;2020-08-17 07:06:20.519+00;Automatic
G552-2307;2020-08-17 07:08:07.599+00;JOG - Manual
G552-2307;2020-08-17 07:08:25.897+00;Automatic
G552-2307;2020-08-17 07:17:17.83+00;JOG - Manual
G552-2307;2020-08-17 07:18:09.31+00;Automatic
G552-2307;2020-08-17 07:22:00.41+00;JOG - Manual
G552-2307;2020-08-17 07:23:53.776+00;Automatic
G552-2307;2020-08-17 07:24:37.597+00;JOG - Manual
G552-2307;2020-08-17 07:24:55.755+00;Automatic
G552-2307;2020-08-18 11:21:35.589+00;JOG - Manual
G552-2307;2020-08-18 11:21:45.495+00;Automatic
G552-2307;2020-08-18 11:23:52.121+00;JOG - Manual
G552-2307;2020-08-18 11:25:38.124+00;Automatic
G552-2307;2020-08-19 03:14:13.459+00;JOG - Manual
G552-2307;2020-08-19 03:15:56.95+00;MDA/MDI
G552-2307;2020-08-19 03:16:18.978+00;JOG - Manual
G552-2307;2020-08-19 03:19:08.785+00;Automatic
G552-2307;2020-08-19 05:50:04.621+00;JOG - Manual
G552-2307;2020-08-19 05:50:49.83+00;Automatic
G552-2307;2020-08-19 06:23:57.985+00;JOG - Manual
G552-2307;2020-08-19 06:24:02.212+00;Automatic
G552-2307;2020-08-20 06:17:48.989+00;JOG - Manual
G552-2307;2020-08-20 06:48:27.648+00;Automatic
G552-2307;2020-08-20 06:49:00.845+00;JOG - Manual
G552-2307;2020-08-20 07:17:05.019+00;Automatic
G552-2307;2020-08-20 07:27:57.269+00;JOG - Manual
G552-2307;2020-08-20 07:28:01.762+00;Automatic
G552-2307;2020-08-21 03:16:29.681+00;JOG - Manual
G552-2307;2020-08-21 03:49:42.906+00;Automatic
G552-2307;2020-08-21 05:03:44.286+00;JOG - Manual
G552-2307;2020-08-21 05:04:41.086+00;Automatic
G552-2307;2020-08-21 05:46:34.168+00;JOG - Manual
G552-2307;2020-08-21 05:46:47.74+00;Automatic
G552-2307;2020-08-21 05:52:23.439+00;JOG - Manual
G552-2307;2020-08-21 05:52:31.957+00;Automatic
G552-2307;2020-08-21 05:54:13.638+00;JOG - Manual
G552-2307;2020-08-21 05:54:38.38+00;Automatic
G552-2307;2020-08-21 05:59:47.075+00;JOG - Manual
G552-2307;2020-08-21 05:59:54.984+00;Automatic
G552-2307;2020-08-21 07:15:54.222+00;JOG - Manual
G552-2307;2020-08-21 07:54:47.482+00;MDA/MDI
G552-2307;2020-08-21 08:05:27.227+00;Automatic
G552-2307;2020-08-21 08:05:53.154+00;JOG - Manual
G552-2307;2020-08-21 08:07:33.634+00;Automatic
G552-2307;2020-08-21 08:31:38.547+00;JOG - Manual
G552-2307;2020-08-21 08:32:56.594+00;Automatic
G552-2307;2020-08-24 05:58:18.162+00;JOG - Manual
G552-2307;2020-08-24 10:06:25.431+00;Automatic
G552-2307;2020-08-25 05:55:27.511+00;JOG - Manual
G552-2307;2020-08-25 05:56:21.378+00;Automatic
G552-2307;2020-08-25 05:58:39.268+00;JOG - Manual
G552-2307;2020-08-25 05:58:43.526+00;Automatic
G552-2307;2020-08-25 10:08:57.203+00;JOG - Manual
G552-2307;2020-08-25 10:09:11.82+00;Automatic
G552-2307;2020-08-26 03:11:16.535+00;JOG - Manual
G552-2307;2020-08-26 03:11:25.864+00;Automatic
G552-2307;2020-08-26 03:18:13.432+00;JOG - Manual
G552-2307;2020-08-26 03:21:02.459+00;MDA/MDI
G552-2307;2020-08-26 03:23:22.875+00;Automatic
G552-2307;2020-08-26 04:21:04.413+00;JOG - Manual
G552-2307;2020-08-26 04:28:07.722+00;MDA/MDI
G552-2307;2020-08-26 04:29:41.993+00;Automatic
G552-2307;2020-08-26 11:55:10.525+00;JOG - Manual
G552-2307;2020-08-26 11:55:20.79+00;Automatic
G552-2307;2020-08-27 09:34:19.339+00;JOG - Manual
G552-2307;2020-08-27 09:34:20.789+00;Automatic
G552-2307;2020-08-27 10:24:38.192+00;JOG - Manual
G552-2307;2020-08-27 10:24:54.369+00;MDA/MDI
G552-2307;2020-08-27 10:25:25.476+00;JOG - Manual
G552-2307;2020-08-27 10:25:46.942+00;MDA/MDI
G552-2307;2020-08-31 13:41:02.015+00;Automatic
G552-2307;2020-08-31 13:43:28.874+00;JOG - Manual
G552-2307;2020-08-31 13:45:23.16+00;Automatic
G552-2307;2020-08-31 13:53:15.937+00;JOG - Manual
G552-2307;2020-08-31 13:53:24.47+00;Automatic
G552-2307;2020-08-31 14:00:14.597+00;JOG - Manual
G552-2307;2020-08-31 14:00:35.033+00;Automatic
G552-2307;2020-08-31 14:34:21.938+00;JOG - Manual
G552-2307;2020-08-31 15:23:57.283+00;Automatic
G552-2307;2020-08-31 15:27:02.753+00;JOG - Manual
G552-2307;2020-08-31 15:27:08.852+00;Automatic
G552-2307;2020-08-31 15:27:16.496+00;JOG - Manual
G552-2307;2020-08-31 16:24:17.954+00;MDA/MDI
G552-2307;2020-08-31 16:24:29.468+00;JOG - Manual
G552-2307;2020-08-31 17:34:50.852+00;Automatic
G552-2307;2020-08-31 17:37:43.015+00;JOG - Manual
G552-2307;2020-08-31 17:38:28.302+00;Automatic
G552-2307;2020-08-31 19:16:53.221+00;JOG - Manual
G552-2307;2020-08-31 19:16:56.59+00;Automatic
G552-2387;2020-05-29 22:51:56.016+00;JOG - Manual
G552-2387;2020-05-29 22:52:01.219+00;Automatic
G552-2387;2020-05-29 22:52:18.672+00;JOG - Manual
G552-2387;2020-05-29 22:59:18.407+00;MDA/MDI
G552-2387;2020-05-29 23:04:01.875+00;JOG - Manual
G552-2387;2020-05-29 23:05:46.875+00;Automatic
G552-2387;2020-05-29 23:06:04.985+00;JOG - Manual
G552-2387;2020-05-29 23:06:50.422+00;Automatic
G552-2387;2020-05-29 23:08:22.703+00;JOG - Manual
G552-2387;2020-05-29 23:12:46.203+00;Automatic
G552-2387;2020-05-30 01:25:06.078+00;JOG - Manual
G552-2387;2020-05-30 01:32:49.547+00;Automatic
G552-2387;2020-05-30 01:32:55.032+00;JOG - Manual
G552-2387;2020-05-30 01:33:29.594+00;Automatic
G552-2387;2020-05-30 01:33:35.328+00;JOG - Manual
G552-2387;2020-05-30 01:34:26.219+00;Automatic
G552-2387;2020-05-30 01:34:31.344+00;JOG - Manual
G552-2387;2020-05-30 01:35:01.563+00;Automatic
G552-2387;2020-05-30 02:17:33.877+00;JOG - Manual
G552-2387;2020-05-30 02:18:08.346+00;Automatic
G552-2387;2020-05-30 03:10:00.58+00;JOG - Manual
G552-2387;2020-05-30 03:10:25.58+00;Automatic
G552-2387;2020-05-30 03:42:26.815+00;JOG - Manual
